1.7	7.94735E-7	-1.41065E-6	1.589463E-6	0.013556
1.6995	-7.74864E-7	-1.668937E-6	1.76828E-6	0.013556
1.699	-5.761813E-7	-8.146017E-7	9.338137E-7	0.012444
1.6985	1.390783E-7	-1.152363E-6	1.092763E-6	0.010111
1.698	-1.98683E-7	-3.178933E-7	3.377613E-7	0.010889
1.6975	-7.35129E-7	-7.549957E-7	1.013288E-6	0.010444
1.697	1.49012E-6	-5.761817E-7	1.609333E-6	0.012444
1.6965	2.3246E-6	1.112628E-6	2.60275E-6	0.011333
1.696	1.78815E-6	7.748663E-7	1.947097E-6	0.011556
1.6955	2.582883E-7	-9.93418E-7	9.735487E-7	0.012444
1.695	-4.7684E-7	-8.543393E-7	9.536817E-7	0.008556
1.6945	-1.49012E-6	9.139437E-7	1.708673E-6	0.010333
1.694	-7.94732E-7	9.338137E-7	1.1921E-6	0.009444
1.6935	-4.17235E-7	8.74205E-7	9.338123E-7	0.012
1.693	-2.3842E-7	1.31131E-6	1.331177E-6	0.009889
1.6925	-9.934163E-8	7.152607E-7	7.3513E-7	0.011444
1.692	2.3842E-7	0	2.3842E-7	0.012
1.6915	1.092758E-6	1.78815E-7	1.112627E-6	0.012444
1.691	1.152363E-6	-7.152593E-7	1.331173E-6	0.011333
1.6905	-2.781563E-7	-1.033157E-6	1.013288E-6	0.012111
1.69	-9.934167E-8	-1.66894E-6	1.60933E-6	0.014222
1.6895	-1.1921E-7	-1.27157E-6	1.211967E-6	0.011444
1.689	1.986837E-8	-1.11263E-6	1.053024E-6	0.011778
1.6885	-7.351277E-7	-9.536803E-7	1.172233E-6	0.012778
1.688	9.93417E-8	-5.364447E-7	4.7684E-7	0.012889
1.6875	-8.54338E-7	1.33118E-6	1.549727E-6	0.011
1.687	-2.423933E-6	2.086177E-6	3.139193E-6	0.013
1.6865	-1.966967E-6	1.78815E-6	2.642487E-6	0.012
1.686	-1.589463E-7	1.072888E-6	1.072888E-6	0.011778
1.6855	4.76841E-7	-1.98683E-7	5.364453E-7	0.011556
1.685	4.768403E-7	-5.960493E-7	7.351273E-7	0.012444
1.6845	5.9605E-7	6.159183E-7	8.543367E-7	0.011444
1.684	6.55655E-7	-3.377617E-7	7.15259E-7	0.01
1.6835	-1.78815E-7	6.75523E-7	7.152593E-7	0.010444
1.683	-4.17235E-7	1.60933E-6	1.64907E-6	0.011444
1.6825	3.377613E-7	2.125913E-6	2.16565E-6	0.014444
1.682	3.5763E-7	6.55654E-7	7.54997E-7	0.010778
1.6815	-6.95391E-7	4.17235E-7	8.14602E-7	0.013111
1.681	3.973663E-7	8.543367E-7	9.536803E-7	0.010556
1.6805	1.390783E-7	5.76182E-7	5.9605E-7	0.011333
1.68	3.97366E-7	-4.967087E-7	5.76182E-7	0.011778
1.6795	2.185517E-7	-8.940747E-7	8.940747E-7	0.012889
1.679	1.033154E-6	-1.569597E-6	1.847753E-6	0.010889
1.6785	2.14578E-6	-4.7684E-7	2.185517E-6	0.012
1.678	2.026573E-6	4.172347E-7	2.086177E-6	0.012889
1.6775	-3.377613E-7	6.357867E-7	8.146003E-7	0.012778
1.677	-2.46367E-6	-6.95391E-7	2.503407E-6	0.012667
1.6765	-1.192101E-6	1.192097E-7	1.152364E-6	0.011
1.676	5.9605E-7	8.146003E-7	9.934207E-7	0.011333
1.6755	1.092763E-6	-1.589463E-6	1.88749E-6	0.012444
1.675	-3.178934E-7	-2.404067E-6	2.364333E-6	0.011889
1.6745	-8.74205E-7	-7.947337E-8	8.146007E-7	0.012556
1.674	-1.41065E-6	1.986837E-8	1.351043E-6	0.013
1.6735	-8.940757E-7	2.582883E-7	8.940757E-7	0.011222
1.673	4.569717E-7	-4.967083E-7	6.556557E-7	0.011444
1.6725	1.43052E-6	-2.3842E-6	2.741827E-6	0.014333
1.672	-2.185517E-7	-1.90736E-6	1.88749E-6	0.011
1.6715	-1.1921E-6	5.960503E-8	1.152367E-6	0.010333
1.671	-3.37762E-7	5.76182E-7	6.357867E-7	0.013111
1.6705	2.066307E-6	-5.364447E-7	2.145777E-6	0.011333
1.67	2.900773E-6	-6.95391E-7	2.94051E-6	0.013
1.6695	1.033154E-6	-1.211967E-6	1.569597E-6	0.011222
1.669	6.556547E-7	-6.357863E-7	8.742063E-7	0.012333
1.6685	-3.5763E-7	-2.185517E-7	3.973667E-7	0.010333
1.668	-1.27157E-6	2.185517E-7	1.251703E-6	0.013556
1.6675	-1.966967E-6	-1.072891E-6	2.18552E-6	0.011556
1.667	-6.556557E-7	-1.9471E-6	2.026573E-6	0.013444
1.6665	4.17234E-7	-1.867623E-6	1.847753E-6	0.012778
1.666	9.73551E-7	-4.7684E-7	1.09276E-6	0.012333
1.6655	5.165767E-7	-5.761817E-7	7.549957E-7	0.01
1.665	9.338123E-7	-1.27157E-6	1.549727E-6	0.012
1.6645	-2.582883E-7	-2.106047E-6	2.066307E-6	0.012556
1.664	-1.033157E-6	-2.30473E-6	2.443803E-6	0.012556
1.6635	-1.331173E-6	-7.152593E-7	1.470253E-6	0.012
1.663	-1.132497E-6	-1.78815E-6	2.02657E-6	0.013444
1.6625	-9.536803E-7	-2.980247E-6	3.05972E-6	0.013444
1.662	9.934163E-8	-1.231833E-6	1.172231E-6	0.013556
1.6615	1.1921E-7	-2.98025E-7	3.178933E-7	0.013111
1.661	-7.74864E-7	-7.94733E-8	7.152593E-7	0.012444
1.6605	-1.867623E-6	2.185517E-7	1.827883E-6	0.013
1.66	-1.986837E-6	-5.364453E-7	2.02657E-6	0.012444
1.6595	-2.14578E-6	2.781563E-7	2.125913E-6	0.011778
1.659	-1.748413E-6	1.370913E-6	2.16565E-6	0.012444
1.6585	7.947337E-8	1.430517E-6	1.450387E-6	0.011
1.658	7.947323E-7	2.781563E-6	2.900773E-6	0.013
1.6575	8.94073E-7	2.662353E-6	2.8213E-6	0.012
1.657	-2.98025E-7	1.549727E-6	1.569597E-6	0.012556
1.6565	-1.827883E-6	1.74841E-6	2.50341E-6	0.012667
1.656	-1.430517E-6	1.450387E-6	1.966967E-6	0.012333
1.6555	-2.20539E-6	1.90736E-6	2.900773E-6	0.012333
